RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600456199669	 	3.3.1
USER	AdvDevStudyDataLake	4645	START	1600456282915	1600456282915
USER	AdvDevStudyDataLake	4646	START	1600456282924	1600456282924
REQUEST	4570		request_1	1600456282155	1600456282927	OK	 
USER	AdvDevStudyDataLake	4570	END	1600456282155	1600456282927
REQUEST	4569		request_1	1600456282144	1600456282929	OK	 
USER	AdvDevStudyDataLake	4569	END	1600456282143	1600456282930
USER	AdvDevStudyDataLake	4647	START	1600456282933	1600456282933
USER	AdvDevStudyDataLake	4648	START	1600456282943	1600456282943
REQUEST	4571		request_1	1600456282164	1600456282951	OK	 
USER	AdvDevStudyDataLake	4571	END	1600456282164	1600456282951
USER	AdvDevStudyDataLake	4649	START	1600456282954	1600456282954
REQUEST	4572		request_1	1600456282174	1600456282958	OK	 
USER	AdvDevStudyDataLake	4572	END	1600456282174	1600456282959
USER	AdvDevStudyDataLake	4650	START	1600456282964	1600456282964
USER	AdvDevStudyDataLake	4651	START	1600456282974	1600456282974
REQUEST	4573		request_1	1600456282196	1600456282978	OK	 
USER	AdvDevStudyDataLake	4573	END	1600456282196	1600456282978
REQUEST	4574		request_1	1600456282204	1600456282979	OK	 
USER	AdvDevStudyDataLake	4574	END	1600456282204	1600456282979
USER	AdvDevStudyDataLake	4652	START	1600456282985	1600456282985
USER	AdvDevStudyDataLake	4653	START	1600456282994	1600456282994
USER	AdvDevStudyDataLake	4654	START	1600456283004	1600456283004
REQUEST	4575		request_1	1600456282215	1600456283010	OK	 
REQUEST	4576		request_1	1600456282224	1600456283010	OK	 
USER	AdvDevStudyDataLake	4576	END	1600456282224	1600456283011
USER	AdvDevStudyDataLake	4575	END	1600456282215	1600456283011
USER	AdvDevStudyDataLake	4655	START	1600456283015	1600456283015
REQUEST	4577		request_1	1600456282235	1600456283020	OK	 
USER	AdvDevStudyDataLake	4577	END	1600456282235	1600456283020
USER	AdvDevStudyDataLake	4656	START	1600456283025	1600456283025
REQUEST	4578		request_1	1600456282246	1600456283038	OK	 
REQUEST	4579		request_1	1600456282255	1600456283038	OK	 
USER	AdvDevStudyDataLake	4578	END	1600456282246	1600456283038
USER	AdvDevStudyDataLake	4579	END	1600456282254	1600456283038
USER	AdvDevStudyDataLake	4657	START	1600456283045	1600456283045
USER	AdvDevStudyDataLake	4658	START	1600456283054	1600456283054
REQUEST	4580		request_1	1600456282265	1600456283055	OK	 
USER	AdvDevStudyDataLake	4580	END	1600456282265	1600456283055
REQUEST	4581		request_1	1600456282274	1600456283060	OK	 
USER	AdvDevStudyDataLake	4581	END	1600456282274	1600456283061
USER	AdvDevStudyDataLake	4659	START	1600456283065	1600456283065
USER	AdvDevStudyDataLake	4660	START	1600456283075	1600456283075
REQUEST	4583		request_1	1600456282296	1600456283080	OK	 
USER	AdvDevStudyDataLake	4583	END	1600456282296	1600456283080
USER	AdvDevStudyDataLake	4661	START	1600456283084	1600456283084
USER	AdvDevStudyDataLake	4662	START	1600456283094	1600456283094
REQUEST	4584		request_1	1600456282304	1600456283105	OK	 
REQUEST	4582		request_1	1600456282284	1600456283098	OK	 
USER	AdvDevStudyDataLake	4663	START	1600456283105	1600456283105
USER	AdvDevStudyDataLake	4584	END	1600456282304	1600456283105
USER	AdvDevStudyDataLake	4582	END	1600456282284	1600456283105
REQUEST	4586		request_1	1600456282325	1600456283110	OK	 
REQUEST	4585		request_1	1600456282316	1600456283110	OK	 
USER	AdvDevStudyDataLake	4586	END	1600456282325	1600456283110
USER	AdvDevStudyDataLake	4585	END	1600456282315	1600456283111
USER	AdvDevStudyDataLake	4664	START	1600456283113	1600456283113
USER	AdvDevStudyDataLake	4665	START	1600456283123	1600456283123
REQUEST	4587		request_1	1600456282336	1600456283130	OK	 
USER	AdvDevStudyDataLake	4587	END	1600456282336	1600456283130
USER	AdvDevStudyDataLake	4666	START	1600456283134	1600456283134
USER	AdvDevStudyDataLake	4667	START	1600456283144	1600456283144
REQUEST	4589		request_1	1600456282354	1600456283145	OK	 
REQUEST	4590		request_1	1600456282366	1600456283145	OK	 
REQUEST	4588		request_1	1600456282344	1600456283145	OK	 
USER	AdvDevStudyDataLake	4588	END	1600456282344	1600456283145
USER	AdvDevStudyDataLake	4590	END	1600456282365	1600456283145
USER	AdvDevStudyDataLake	4589	END	1600456282354	1600456283145
USER	AdvDevStudyDataLake	4668	START	1600456283154	1600456283154
REQUEST	4591		request_1	1600456282374	1600456283163	OK	 
USER	AdvDevStudyDataLake	4591	END	1600456282374	1600456283164
USER	AdvDevStudyDataLake	4669	START	1600456283165	1600456283165
USER	AdvDevStudyDataLake	4670	START	1600456283174	1600456283174
USER	AdvDevStudyDataLake	4671	START	1600456283183	1600456283183
REQUEST	4592		request_1	1600456282384	1600456283184	OK	 
USER	AdvDevStudyDataLake	4592	END	1600456282384	1600456283184
REQUEST	4594		request_1	1600456282405	1600456283193	OK	 
USER	AdvDevStudyDataLake	4594	END	1600456282404	1600456283193
USER	AdvDevStudyDataLake	4672	START	1600456283193	1600456283193
REQUEST	4595		request_1	1600456282415	1600456283201	OK	 
REQUEST	4593		request_1	1600456282396	1600456283201	OK	 
USER	AdvDevStudyDataLake	4593	END	1600456282396	1600456283201
USER	AdvDevStudyDataLake	4595	END	1600456282415	1600456283201
USER	AdvDevStudyDataLake	4673	START	1600456283204	1600456283204
USER	AdvDevStudyDataLake	4674	START	1600456283216	1600456283216
USER	AdvDevStudyDataLake	4675	START	1600456283224	1600456283224
REQUEST	4597		request_1	1600456282437	1600456283225	OK	 
USER	AdvDevStudyDataLake	4597	END	1600456282437	1600456283226
USER	AdvDevStudyDataLake	4676	START	1600456283235	1600456283235
REQUEST	4598		request_1	1600456282445	1600456283237	OK	 
USER	AdvDevStudyDataLake	4598	END	1600456282444	1600456283237
REQUEST	4596		request_1	1600456282424	1600456283243	OK	 
USER	AdvDevStudyDataLake	4596	END	1600456282424	1600456283243
REQUEST	4599		request_1	1600456282456	1600456283244	OK	 
USER	AdvDevStudyDataLake	4677	START	1600456283244	1600456283244
USER	AdvDevStudyDataLake	4599	END	1600456282455	1600456283244
REQUEST	4600		request_1	1600456282465	1600456283250	OK	 
USER	AdvDevStudyDataLake	4600	END	1600456282465	1600456283250
USER	AdvDevStudyDataLake	4678	START	1600456283254	1600456283254
USER	AdvDevStudyDataLake	4679	START	1600456283265	1600456283265
REQUEST	4601		request_1	1600456282474	1600456283270	OK	 
USER	AdvDevStudyDataLake	4601	END	1600456282474	1600456283270
USER	AdvDevStudyDataLake	4680	START	1600456283274	1600456283274
REQUEST	4602		request_1	1600456282487	1600456283277	OK	 
USER	AdvDevStudyDataLake	4602	END	1600456282487	1600456283278
USER	AdvDevStudyDataLake	4681	START	1600456283285	1600456283285
USER	AdvDevStudyDataLake	4682	START	1600456283294	1600456283294
REQUEST	4604		request_1	1600456282504	1600456283298	OK	 
USER	AdvDevStudyDataLake	4604	END	1600456282503	1600456283298
REQUEST	4603		request_1	1600456282494	1600456283303	OK	 
USER	AdvDevStudyDataLake	4603	END	1600456282494	1600456283303
USER	AdvDevStudyDataLake	4683	START	1600456283303	1600456283303
REQUEST	4605		request_1	1600456282516	1600456283314	OK	 
USER	AdvDevStudyDataLake	4605	END	1600456282515	1600456283314
USER	AdvDevStudyDataLake	4684	START	1600456283315	1600456283315
REQUEST	4606		request_1	1600456282524	1600456283320	OK	 
REQUEST	4608		request_1	1600456282545	1600456283320	OK	 
USER	AdvDevStudyDataLake	4606	END	1600456282524	1600456283320
USER	AdvDevStudyDataLake	4608	END	1600456282545	1600456283320
USER	AdvDevStudyDataLake	4685	START	1600456283323	1600456283323
REQUEST	4607		request_1	1600456282535	1600456283327	OK	 
USER	AdvDevStudyDataLake	4607	END	1600456282535	1600456283327
USER	AdvDevStudyDataLake	4686	START	1600456283335	1600456283335
REQUEST	4609		request_1	1600456282555	1600456283343	OK	 
USER	AdvDevStudyDataLake	4687	START	1600456283343	1600456283343
USER	AdvDevStudyDataLake	4609	END	1600456282555	1600456283344
REQUEST	4610		request_1	1600456282564	1600456283346	OK	 
USER	AdvDevStudyDataLake	4610	END	1600456282564	1600456283346
USER	AdvDevStudyDataLake	4688	START	1600456283355	1600456283355
REQUEST	4611		request_1	1600456282574	1600456283361	OK	 
USER	AdvDevStudyDataLake	4611	END	1600456282573	1600456283361
USER	AdvDevStudyDataLake	4689	START	1600456283365	1600456283365
REQUEST	4612		request_1	1600456282585	1600456283372	OK	 
USER	AdvDevStudyDataLake	4612	END	1600456282585	1600456283372
USER	AdvDevStudyDataLake	4690	START	1600456283374	1600456283374
REQUEST	4613		request_1	1600456282594	1600456283379	OK	 
USER	AdvDevStudyDataLake	4613	END	1600456282593	1600456283379
USER	AdvDevStudyDataLake	4691	START	1600456283384	1600456283384
REQUEST	4614		request_1	1600456282604	1600456283391	OK	 
USER	AdvDevStudyDataLake	4614	END	1600456282604	1600456283393
USER	AdvDevStudyDataLake	4692	START	1600456283394	1600456283394
REQUEST	4615		request_1	1600456282616	1600456283400	OK	 
USER	AdvDevStudyDataLake	4615	END	1600456282615	1600456283400
USER	AdvDevStudyDataLake	4693	START	1600456283405	1600456283405
REQUEST	4616		request_1	1600456282624	1600456283411	OK	 
USER	AdvDevStudyDataLake	4616	END	1600456282624	1600456283412
USER	AdvDevStudyDataLake	4694	START	1600456283413	1600456283413
REQUEST	4617		request_1	1600456282634	1600456283419	OK	 
USER	AdvDevStudyDataLake	4617	END	1600456282634	1600456283419
USER	AdvDevStudyDataLake	4695	START	1600456283424	1600456283424
REQUEST	4618		request_1	1600456282647	1600456283432	OK	 
USER	AdvDevStudyDataLake	4618	END	1600456282646	1600456283432
USER	AdvDevStudyDataLake	4696	START	1600456283433	1600456283433
USER	AdvDevStudyDataLake	4697	START	1600456283444	1600456283444
USER	AdvDevStudyDataLake	4698	START	1600456283454	1600456283454
REQUEST	4620		request_1	1600456282665	1600456283457	OK	 
USER	AdvDevStudyDataLake	4620	END	1600456282665	1600456283458
REQUEST	4619		request_1	1600456282654	1600456283462	OK	 
USER	AdvDevStudyDataLake	4619	END	1600456282654	1600456283463
REQUEST	4621		request_1	1600456282674	1600456283463	OK	 
USER	AdvDevStudyDataLake	4621	END	1600456282674	1600456283464
USER	AdvDevStudyDataLake	4699	START	1600456283465	1600456283465
REQUEST	4622		request_1	1600456282684	1600456283468	OK	 
USER	AdvDevStudyDataLake	4622	END	1600456282684	1600456283468
USER	AdvDevStudyDataLake	4700	START	1600456283474	1600456283474
USER	AdvDevStudyDataLake	4701	START	1600456283484	1600456283484
REQUEST	4623		request_1	1600456282694	1600456283488	OK	 
USER	AdvDevStudyDataLake	4623	END	1600456282694	1600456283488
USER	AdvDevStudyDataLake	4702	START	1600456283493	1600456283493
USER	AdvDevStudyDataLake	4703	START	1600456283504	1600456283504
REQUEST	4624		request_1	1600456282704	1600456283507	OK	 
USER	AdvDevStudyDataLake	4624	END	1600456282704	1600456283508
REQUEST	4625		request_1	1600456282716	1600456283513	OK	 
REQUEST	4626		request_1	1600456282724	1600456283513	OK	 
USER	AdvDevStudyDataLake	4625	END	1600456282715	1600456283513
USER	AdvDevStudyDataLake	4626	END	1600456282723	1600456283513
USER	AdvDevStudyDataLake	4704	START	1600456283515	1600456283515
USER	AdvDevStudyDataLake	4705	START	1600456283524	1600456283524
REQUEST	4627		request_1	1600456282736	1600456283527	OK	 
USER	AdvDevStudyDataLake	4627	END	1600456282736	1600456283528
REQUEST	4628		request_1	1600456282745	1600456283529	OK	 
USER	AdvDevStudyDataLake	4628	END	1600456282744	1600456283529
USER	AdvDevStudyDataLake	4706	START	1600456283533	1600456283533
REQUEST	4629		request_1	1600456282755	1600456283534	OK	 
USER	AdvDevStudyDataLake	4629	END	1600456282755	1600456283534
USER	AdvDevStudyDataLake	4707	START	1600456283544	1600456283544
USER	AdvDevStudyDataLake	4708	START	1600456283555	1600456283555
REQUEST	4630		request_1	1600456282765	1600456283561	OK	 
USER	AdvDevStudyDataLake	4630	END	1600456282764	1600456283562
REQUEST	4632		request_1	1600456282784	1600456283562	OK	 
REQUEST	4631		request_1	1600456282774	1600456283562	OK	 
USER	AdvDevStudyDataLake	4632	END	1600456282784	1600456283562
USER	AdvDevStudyDataLake	4631	END	1600456282773	1600456283562
USER	AdvDevStudyDataLake	4709	START	1600456283565	1600456283565
REQUEST	4633		request_1	1600456282793	1600456283570	OK	 
USER	AdvDevStudyDataLake	4633	END	1600456282793	1600456283570
USER	AdvDevStudyDataLake	4710	START	1600456283574	1600456283574
USER	AdvDevStudyDataLake	4711	START	1600456283584	1600456283584
REQUEST	4634		request_1	1600456282804	1600456283587	OK	 
USER	AdvDevStudyDataLake	4634	END	1600456282804	1600456283587
USER	AdvDevStudyDataLake	4712	START	1600456283594	1600456283594
REQUEST	4635		request_1	1600456282814	1600456283602	OK	 
REQUEST	4636		request_1	1600456282824	1600456283602	OK	 
USER	AdvDevStudyDataLake	4636	END	1600456282824	1600456283602
USER	AdvDevStudyDataLake	4635	END	1600456282814	1600456283602
USER	AdvDevStudyDataLake	4713	START	1600456283604	1600456283604
USER	AdvDevStudyDataLake	4714	START	1600456283615	1600456283615
REQUEST	4637		request_1	1600456282837	1600456283620	OK	 
USER	AdvDevStudyDataLake	4637	END	1600456282836	1600456283620
USER	AdvDevStudyDataLake	4715	START	1600456283623	1600456283623
USER	AdvDevStudyDataLake	4716	START	1600456283634	1600456283634
USER	AdvDevStudyDataLake	4717	START	1600456283644	1600456283644
REQUEST	4639		request_1	1600456282856	1600456283645	OK	 
REQUEST	4638		request_1	1600456282844	1600456283646	OK	 
USER	AdvDevStudyDataLake	4639	END	1600456282855	1600456283646
USER	AdvDevStudyDataLake	4638	END	1600456282844	1600456283646
USER	AdvDevStudyDataLake	4718	START	1600456283655	1600456283655
REQUEST	4640		request_1	1600456282866	1600456283658	OK	 
USER	AdvDevStudyDataLake	4640	END	1600456282865	1600456283658
REQUEST	4641		request_1	1600456282874	1600456283658	OK	 
USER	AdvDevStudyDataLake	4641	END	1600456282874	1600456283658
USER	AdvDevStudyDataLake	4719	START	1600456283665	1600456283665
USER	AdvDevStudyDataLake	4720	START	1600456283674	1600456283674
REQUEST	4642		request_1	1600456282884	1600456283680	OK	 
USER	AdvDevStudyDataLake	4642	END	1600456282884	1600456283680
USER	AdvDevStudyDataLake	4721	START	1600456283685	1600456283685
USER	AdvDevStudyDataLake	4722	START	1600456283696	1600456283696
REQUEST	4644		request_1	1600456282905	1600456283700	OK	 
USER	AdvDevStudyDataLake	4644	END	1600456282905	1600456283700
USER	AdvDevStudyDataLake	4723	START	1600456283704	1600456283704
REQUEST	4643		request_1	1600456282894	1600456283705	OK	 
REQUEST	4645		request_1	1600456282915	1600456283705	OK	 
USER	AdvDevStudyDataLake	4643	END	1600456282894	1600456283706
USER	AdvDevStudyDataLake	4645	END	1600456282915	1600456283706
USER	AdvDevStudyDataLake	4724	START	1600456283714	1600456283714
REQUEST	4647		request_1	1600456282933	1600456283715	OK	 
USER	AdvDevStudyDataLake	4647	END	1600456282933	1600456283715
USER	AdvDevStudyDataLake	4725	START	1600456283723	1600456283723
REQUEST	4646		request_1	1600456282924	1600456283730	OK	 
USER	AdvDevStudyDataLake	4646	END	1600456282924	1600456283730
REQUEST	4648		request_1	1600456282944	1600456283731	OK	 
USER	AdvDevStudyDataLake	4648	END	1600456282943	1600456283731
USER	AdvDevStudyDataLake	4726	START	1600456283734	1600456283734
REQUEST	4650		request_1	1600456282965	1600456283738	OK	 
USER	AdvDevStudyDataLake	4650	END	1600456282964	1600456283739
USER	AdvDevStudyDataLake	4727	START	1600456283745	1600456283745
REQUEST	4651		request_1	1600456282974	1600456283750	OK	 
USER	AdvDevStudyDataLake	4651	END	1600456282974	1600456283750
USER	AdvDevStudyDataLake	4728	START	1600456283754	1600456283754
REQUEST	4649		request_1	1600456282955	1600456283757	OK	 
USER	AdvDevStudyDataLake	4649	END	1600456282954	1600456283758
USER	AdvDevStudyDataLake	4729	START	1600456283765	1600456283765
REQUEST	4653		request_1	1600456282994	1600456283773	OK	 
USER	AdvDevStudyDataLake	4653	END	1600456282994	1600456283773
USER	AdvDevStudyDataLake	4730	START	1600456283773	1600456283773
REQUEST	4652		request_1	1600456282985	1600456283780	OK	 
USER	AdvDevStudyDataLake	4652	END	1600456282985	1600456283780
USER	AdvDevStudyDataLake	4731	START	1600456283784	1600456283784
USER	AdvDevStudyDataLake	4732	START	1600456283793	1600456283793
REQUEST	4654		request_1	1600456283004	1600456283794	OK	 
USER	AdvDevStudyDataLake	4654	END	1600456283004	1600456283795
USER	AdvDevStudyDataLake	4733	START	1600456283804	1600456283804
REQUEST	4655		request_1	1600456283016	1600456283811	OK	 
USER	AdvDevStudyDataLake	4655	END	1600456283015	1600456283811
USER	AdvDevStudyDataLake	4734	START	1600456283815	1600456283815
REQUEST	4656		request_1	1600456283025	1600456283817	OK	 
USER	AdvDevStudyDataLake	4656	END	1600456283025	1600456283818
USER	AdvDevStudyDataLake	4735	START	1600456283824	1600456283824
REQUEST	4658		request_1	1600456283054	1600456283828	OK	 
REQUEST	4657		request_1	1600456283045	1600456283828	OK	 
USER	AdvDevStudyDataLake	4658	END	1600456283054	1600456283829
USER	AdvDevStudyDataLake	4657	END	1600456283045	1600456283829
USER	AdvDevStudyDataLake	4736	START	1600456283836	1600456283836
USER	AdvDevStudyDataLake	4737	START	1600456283843	1600456283843
REQUEST	4659		request_1	1600456283066	1600456283845	OK	 
USER	AdvDevStudyDataLake	4659	END	1600456283065	1600456283845
USER	AdvDevStudyDataLake	4738	START	1600456283854	1600456283854
USER	AdvDevStudyDataLake	4739	START	1600456283865	1600456283865
REQUEST	4660		request_1	1600456283075	1600456283866	OK	 
USER	AdvDevStudyDataLake	4660	END	1600456283075	1600456283867
USER	AdvDevStudyDataLake	4740	START	1600456283874	1600456283874
USER	AdvDevStudyDataLake	4741	START	1600456283886	1600456283886
REQUEST	4661		request_1	1600456283085	1600456283888	OK	 
REQUEST	4663		request_1	1600456283105	1600456283888	OK	 
USER	AdvDevStudyDataLake	4661	END	1600456283084	1600456283888
USER	AdvDevStudyDataLake	4663	END	1600456283105	1600456283888
USER	AdvDevStudyDataLake	4742	START	1600456283895	1600456283895
REQUEST	4664		request_1	1600456283113	1600456283896	OK	 
USER	AdvDevStudyDataLake	4664	END	1600456283113	1600456283896
USER	AdvDevStudyDataLake	4743	START	1600456283904	1600456283904
REQUEST	4665		request_1	1600456283124	1600456283911	OK	 
REQUEST	4662		request_1	1600456283094	1600456283911	OK	 
USER	AdvDevStudyDataLake	4662	END	1600456283094	1600456283912
USER	AdvDevStudyDataLake	4665	END	1600456283123	1600456283912
USER	AdvDevStudyDataLake	4744	START	1600456283915	1600456283915
USER	AdvDevStudyDataLake	4745	START	1600456283923	1600456283923
REQUEST	4666		request_1	1600456283134	1600456283927	OK	 
USER	AdvDevStudyDataLake	4666	END	1600456283134	1600456283927
USER	AdvDevStudyDataLake	4746	START	1600456283934	1600456283934
REQUEST	4667		request_1	1600456283144	1600456283934	OK	 
REQUEST	4669		request_1	1600456283165	1600456283934	OK	 
USER	AdvDevStudyDataLake	4667	END	1600456283144	1600456283935
USER	AdvDevStudyDataLake	4669	END	1600456283165	1600456283935
REQUEST	4668		request_1	1600456283155	1600456283942	OK	 
USER	AdvDevStudyDataLake	4668	END	1600456283154	1600456283943
USER	AdvDevStudyDataLake	4747	START	1600456283944	1600456283944
USER	AdvDevStudyDataLake	4748	START	1600456283954	1600456283954
REQUEST	4670		request_1	1600456283175	1600456283965	OK	 
USER	AdvDevStudyDataLake	4670	END	1600456283174	1600456283965
USER	AdvDevStudyDataLake	4749	START	1600456283965	1600456283965
REQUEST	4671		request_1	1600456283184	1600456283967	OK	 
USER	AdvDevStudyDataLake	4671	END	1600456283183	1600456283967
USER	AdvDevStudyDataLake	4750	START	1600456283974	1600456283974
REQUEST	4672		request_1	1600456283194	1600456283979	OK	 
USER	AdvDevStudyDataLake	4672	END	1600456283193	1600456283979
USER	AdvDevStudyDataLake	4751	START	1600456283984	1600456283984
REQUEST	4673		request_1	1600456283205	1600456283985	OK	 
REQUEST	4674		request_1	1600456283216	1600456283985	OK	 
USER	AdvDevStudyDataLake	4673	END	1600456283204	1600456283986
USER	AdvDevStudyDataLake	4674	END	1600456283216	1600456283986
USER	AdvDevStudyDataLake	4752	START	1600456283994	1600456283994
USER	AdvDevStudyDataLake	4753	START	1600456284005	1600456284005
REQUEST	4675		request_1	1600456283224	1600456284013	OK	 
USER	AdvDevStudyDataLake	4675	END	1600456283224	1600456284013
USER	AdvDevStudyDataLake	4754	START	1600456284013	1600456284013
USER	AdvDevStudyDataLake	4755	START	1600456284023	1600456284023
REQUEST	4676		request_1	1600456283235	1600456284028	OK	 
USER	AdvDevStudyDataLake	4676	END	1600456283235	1600456284029
USER	AdvDevStudyDataLake	4756	START	1600456284034	1600456284034
USER	AdvDevStudyDataLake	4757	START	1600456284043	1600456284043
REQUEST	4678		request_1	1600456283254	1600456284044	OK	 
REQUEST	4677		request_1	1600456283244	1600456284045	OK	 
USER	AdvDevStudyDataLake	4677	END	1600456283244	1600456284045
USER	AdvDevStudyDataLake	4678	END	1600456283254	1600456284045
REQUEST	4680		request_1	1600456283274	1600456284052	OK	 
USER	AdvDevStudyDataLake	4680	END	1600456283274	1600456284052
REQUEST	4679		request_1	1600456283266	1600456284052	OK	 
USER	AdvDevStudyDataLake	4679	END	1600456283265	1600456284052
USER	AdvDevStudyDataLake	4758	START	1600456284054	1600456284054
REQUEST	4681		request_1	1600456283286	1600456284057	OK	 
USER	AdvDevStudyDataLake	4681	END	1600456283285	1600456284058
USER	AdvDevStudyDataLake	4759	START	1600456284065	1600456284065
USER	AdvDevStudyDataLake	4760	START	1600456284074	1600456284074
USER	AdvDevStudyDataLake	4761	START	1600456284085	1600456284085
REQUEST	4683		request_1	1600456283303	1600456284085	OK	 
USER	AdvDevStudyDataLake	4683	END	1600456283303	1600456284086
REQUEST	4682		request_1	1600456283294	1600456284087	OK	 
USER	AdvDevStudyDataLake	4682	END	1600456283294	1600456284087
USER	AdvDevStudyDataLake	4762	START	1600456284093	1600456284093
USER	AdvDevStudyDataLake	4763	START	1600456284104	1600456284104
REQUEST	4684		request_1	1600456283316	1600456284114	OK	 
USER	AdvDevStudyDataLake	4684	END	1600456283315	1600456284115
REQUEST	4685		request_1	1600456283324	1600456284115	OK	 
USER	AdvDevStudyDataLake	4685	END	1600456283323	1600456284115
USER	AdvDevStudyDataLake	4764	START	1600456284115	1600456284115
REQUEST	4686		request_1	1600456283336	1600456284118	OK	 
USER	AdvDevStudyDataLake	4686	END	1600456283335	1600456284119
USER	AdvDevStudyDataLake	4765	START	1600456284124	1600456284124
REQUEST	4687		request_1	1600456283344	1600456284125	OK	 
USER	AdvDevStudyDataLake	4687	END	1600456283343	1600456284126
USER	AdvDevStudyDataLake	4766	START	1600456284134	1600456284134
REQUEST	4688		request_1	1600456283355	1600456284141	OK	 
USER	AdvDevStudyDataLake	4688	END	1600456283355	1600456284141
USER	AdvDevStudyDataLake	4767	START	1600456284145	1600456284145
USER	AdvDevStudyDataLake	4768	START	1600456284155	1600456284155
REQUEST	4689		request_1	1600456283366	1600456284163	OK	 
USER	AdvDevStudyDataLake	4689	END	1600456283365	1600456284163
USER	AdvDevStudyDataLake	4769	START	1600456284164	1600456284164
REQUEST	4690		request_1	1600456283374	1600456284166	OK	 
USER	AdvDevStudyDataLake	4690	END	1600456283374	1600456284167
USER	AdvDevStudyDataLake	4770	START	1600456284175	1600456284175
REQUEST	4692		request_1	1600456283394	1600456284179	OK	 
USER	AdvDevStudyDataLake	4692	END	1600456283394	1600456284179
REQUEST	4691		request_1	1600456283384	1600456284180	OK	 
USER	AdvDevStudyDataLake	4691	END	1600456283384	1600456284180
USER	AdvDevStudyDataLake	4771	START	1600456284184	1600456284184
USER	AdvDevStudyDataLake	4772	START	1600456284194	1600456284194
REQUEST	4694		request_1	1600456283414	1600456284196	OK	 
USER	AdvDevStudyDataLake	4694	END	1600456283413	1600456284196
REQUEST	4693		request_1	1600456283406	1600456284197	OK	 
USER	AdvDevStudyDataLake	4693	END	1600456283405	1600456284197
REQUEST	4695		request_1	1600456283424	1600456284203	OK	 
USER	AdvDevStudyDataLake	4695	END	1600456283424	1600456284204
USER	AdvDevStudyDataLake	4773	START	1600456284204	1600456284204
USER	AdvDevStudyDataLake	4774	START	1600456284220	1600456284220
USER	AdvDevStudyDataLake	4775	START	1600456284225	1600456284225
USER	AdvDevStudyDataLake	4777	START	1600456284247	1600456284247
USER	AdvDevStudyDataLake	4776	START	1600456284247	1600456284247
USER	AdvDevStudyDataLake	4778	START	1600456284255	1600456284255
REQUEST	4696		request_1	1600456283433	1600456284260	OK	 
USER	AdvDevStudyDataLake	4696	END	1600456283433	1600456284261
REQUEST	4697		request_1	1600456283444	1600456284265	OK	 
USER	AdvDevStudyDataLake	4697	END	1600456283444	1600456284266
USER	AdvDevStudyDataLake	4779	START	1600456284266	1600456284266
USER	AdvDevStudyDataLake	4780	START	1600456284280	1600456284280
USER	AdvDevStudyDataLake	4781	START	1600456284283	1600456284283
USER	AdvDevStudyDataLake	4782	START	1600456284299	1600456284299
USER	AdvDevStudyDataLake	4783	START	1600456284304	1600456284304
USER	AdvDevStudyDataLake	4784	START	1600456284315	1600456284315
REQUEST	4698		request_1	1600456283455	1600456284315	OK	 
USER	AdvDevStudyDataLake	4698	END	1600456283454	1600456284316
REQUEST	4699		request_1	1600456283466	1600456284320	OK	 
REQUEST	4700		request_1	1600456283475	1600456284320	OK	 
USER	AdvDevStudyDataLake	4699	END	1600456283465	1600456284320
USER	AdvDevStudyDataLake	4700	END	1600456283474	1600456284320
REQUEST	4701		request_1	1600456283484	1600456284320	OK	 
USER	AdvDevStudyDataLake	4701	END	1600456283484	1600456284321
USER	AdvDevStudyDataLake	4785	START	1600456284324	1600456284324
REQUEST	4702		request_1	1600456283494	1600456284328	OK	 
USER	AdvDevStudyDataLake	4702	END	1600456283493	1600456284330
USER	AdvDevStudyDataLake	4786	START	1600456284335	1600456284335
USER	AdvDevStudyDataLake	4787	START	1600456284344	1600456284344
USER	AdvDevStudyDataLake	4788	START	1600456284354	1600456284354
USER	AdvDevStudyDataLake	4789	START	1600456284364	1600456284364
USER	AdvDevStudyDataLake	4790	START	1600456284375	1600456284375
USER	AdvDevStudyDataLake	4791	START	1600456284384	1600456284384
USER	AdvDevStudyDataLake	4792	START	1600456284394	1600456284394
USER	AdvDevStudyDataLake	4793	START	1600456284404	1600456284404
USER	AdvDevStudyDataLake	4794	START	1600456284415	1600456284415
USER	AdvDevStudyDataLake	4795	START	1600456284425	1600456284425
REQUEST	4703		request_1	1600456283505	1600456284433	OK	 
USER	AdvDevStudyDataLake	4703	END	1600456283504	1600456284434
REQUEST	4704		request_1	1600456283516	1600456284435	OK	 
USER	AdvDevStudyDataLake	4704	END	1600456283515	1600456284435
USER	AdvDevStudyDataLake	4796	START	1600456284435	1600456284435
USER	AdvDevStudyDataLake	4797	START	1600456284444	1600456284444
REQUEST	4705		request_1	1600456283524	1600456284449	OK	 
USER	AdvDevStudyDataLake	4705	END	1600456283524	1600456284450
REQUEST	4706		request_1	1600456283533	1600456284451	OK	 
REQUEST	4707		request_1	1600456283544	1600456284451	OK	 
USER	AdvDevStudyDataLake	4706	END	1600456283533	1600456284451
USER	AdvDevStudyDataLake	4707	END	1600456283544	1600456284451
REQUEST	4708		request_1	1600456283556	1600456284452	OK	 
USER	AdvDevStudyDataLake	4708	END	1600456283555	1600456284452
REQUEST	4709		request_1	1600456283566	1600456284452	OK	 
USER	AdvDevStudyDataLake	4709	END	1600456283565	1600456284452
