RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600474328831	 	3.3.1
USER	AdvDevStudyDataLake	417	START	1600474350161	1600474350161
USER	AdvDevStudyDataLake	418	START	1600474350202	1600474350202
REQUEST	394		request_1	1600474349312	1600474350220	OK	 
USER	AdvDevStudyDataLake	394	END	1600474349312	1600474350221
USER	AdvDevStudyDataLake	419	START	1600474350231	1600474350231
REQUEST	393		request_1	1600474349275	1600474350271	OK	 
USER	AdvDevStudyDataLake	393	END	1600474349274	1600474350272
USER	AdvDevStudyDataLake	420	START	1600474350272	1600474350272
USER	AdvDevStudyDataLake	421	START	1600474350312	1600474350312
REQUEST	395		request_1	1600474349343	1600474350323	OK	 
USER	AdvDevStudyDataLake	395	END	1600474349343	1600474350324
REQUEST	397		request_1	1600474349422	1600474350335	OK	 
USER	AdvDevStudyDataLake	397	END	1600474349422	1600474350336
USER	AdvDevStudyDataLake	422	START	1600474350343	1600474350343
REQUEST	398		request_1	1600474349463	1600474350363	OK	 
USER	AdvDevStudyDataLake	398	END	1600474349462	1600474350363
USER	AdvDevStudyDataLake	423	START	1600474350383	1600474350383
REQUEST	399		request_1	1600474349494	1600474350414	OK	 
USER	AdvDevStudyDataLake	399	END	1600474349494	1600474350415
USER	AdvDevStudyDataLake	424	START	1600474350422	1600474350422
REQUEST	400		request_1	1600474349532	1600474350458	OK	 
USER	AdvDevStudyDataLake	400	END	1600474349532	1600474350459
USER	AdvDevStudyDataLake	425	START	1600474350461	1600474350461
REQUEST	401		request_1	1600474349572	1600474350472	OK	 
USER	AdvDevStudyDataLake	401	END	1600474349572	1600474350472
REQUEST	382		request_1	1600474348863	1600474350484	OK	 
USER	AdvDevStudyDataLake	382	END	1600474348862	1600474350484
USER	AdvDevStudyDataLake	426	START	1600474350494	1600474350494
REQUEST	384		request_1	1600474348946	1600474350512	OK	 
USER	AdvDevStudyDataLake	384	END	1600474348945	1600474350513
REQUEST	402		request_1	1600474349603	1600474350526	OK	 
USER	AdvDevStudyDataLake	402	END	1600474349602	1600474350527
USER	AdvDevStudyDataLake	427	START	1600474350534	1600474350534
REQUEST	403		request_1	1600474349643	1600474350559	OK	 
USER	AdvDevStudyDataLake	403	END	1600474349642	1600474350560
REQUEST	404		request_1	1600474349682	1600474350572	OK	 
USER	AdvDevStudyDataLake	428	START	1600474350572	1600474350572
USER	AdvDevStudyDataLake	404	END	1600474349682	1600474350572
USER	AdvDevStudyDataLake	429	START	1600474350602	1600474350602
REQUEST	405		request_1	1600474349714	1600474350627	OK	 
USER	AdvDevStudyDataLake	405	END	1600474349713	1600474350628
USER	AdvDevStudyDataLake	430	START	1600474350644	1600474350644
REQUEST	406		request_1	1600474349752	1600474350646	OK	 
USER	AdvDevStudyDataLake	406	END	1600474349752	1600474350647
USER	AdvDevStudyDataLake	431	START	1600474350681	1600474350681
REQUEST	407		request_1	1600474349795	1600474350709	OK	 
USER	AdvDevStudyDataLake	407	END	1600474349794	1600474350709
USER	AdvDevStudyDataLake	432	START	1600474350712	1600474350712
USER	AdvDevStudyDataLake	433	START	1600474350752	1600474350752
REQUEST	408		request_1	1600474349832	1600474350779	OK	 
USER	AdvDevStudyDataLake	408	END	1600474349832	1600474350779
USER	AdvDevStudyDataLake	434	START	1600474350794	1600474350794
REQUEST	410		request_1	1600474349902	1600474350813	OK	 
USER	AdvDevStudyDataLake	410	END	1600474349902	1600474350813
REQUEST	411		request_1	1600474349943	1600474350829	OK	 
USER	AdvDevStudyDataLake	411	END	1600474349943	1600474350829
USER	AdvDevStudyDataLake	435	START	1600474350832	1600474350832
REQUEST	409		request_1	1600474349864	1600474350841	OK	 
USER	AdvDevStudyDataLake	409	END	1600474349862	1600474350842
USER	AdvDevStudyDataLake	436	START	1600474350862	1600474350862
REQUEST	366		request_1	1600474348263	1600474350865	OK	 
USER	AdvDevStudyDataLake	366	END	1600474348262	1600474350866
USER	AdvDevStudyDataLake	437	START	1600474350902	1600474350902
REQUEST	413		request_1	1600474350012	1600474350920	OK	 
USER	AdvDevStudyDataLake	413	END	1600474350012	1600474350921
USER	AdvDevStudyDataLake	438	START	1600474350943	1600474350943
REQUEST	412		request_1	1600474349973	1600474350970	OK	 
USER	AdvDevStudyDataLake	412	END	1600474349972	1600474350971
USER	AdvDevStudyDataLake	439	START	1600474350971	1600474350971
REQUEST	415		request_1	1600474350082	1600474350982	OK	 
USER	AdvDevStudyDataLake	415	END	1600474350081	1600474350983
REQUEST	414		request_1	1600474350052	1600474350994	OK	 
USER	AdvDevStudyDataLake	414	END	1600474350052	1600474350994
USER	AdvDevStudyDataLake	440	START	1600474351012	1600474351012
REQUEST	416		request_1	1600474350122	1600474351025	OK	 
USER	AdvDevStudyDataLake	416	END	1600474350121	1600474351026
REQUEST	417		request_1	1600474350162	1600474351043	OK	 
USER	AdvDevStudyDataLake	417	END	1600474350161	1600474351044
USER	AdvDevStudyDataLake	441	START	1600474351052	1600474351052
USER	AdvDevStudyDataLake	442	START	1600474351084	1600474351084
REQUEST	418		request_1	1600474350202	1600474351120	OK	 
USER	AdvDevStudyDataLake	418	END	1600474350202	1600474351121
USER	AdvDevStudyDataLake	443	START	1600474351123	1600474351123
REQUEST	419		request_1	1600474350232	1600474351141	OK	 
USER	AdvDevStudyDataLake	419	END	1600474350231	1600474351142
USER	AdvDevStudyDataLake	444	START	1600474351165	1600474351165
REQUEST	420		request_1	1600474350272	1600474351198	OK	 
USER	AdvDevStudyDataLake	420	END	1600474350272	1600474351198
USER	AdvDevStudyDataLake	445	START	1600474351202	1600474351202
USER	AdvDevStudyDataLake	446	START	1600474351232	1600474351232
REQUEST	422		request_1	1600474350343	1600474351252	OK	 
REQUEST	421		request_1	1600474350312	1600474351252	OK	 
USER	AdvDevStudyDataLake	421	END	1600474350312	1600474351253
USER	AdvDevStudyDataLake	422	END	1600474350343	1600474351253
REQUEST	423		request_1	1600474350384	1600474351264	OK	 
USER	AdvDevStudyDataLake	423	END	1600474350383	1600474351265
USER	AdvDevStudyDataLake	447	START	1600474351274	1600474351274
USER	AdvDevStudyDataLake	448	START	1600474351313	1600474351313
USER	AdvDevStudyDataLake	449	START	1600474351342	1600474351342
REQUEST	424		request_1	1600474350422	1600474351359	OK	 
USER	AdvDevStudyDataLake	424	END	1600474350422	1600474351360
REQUEST	425		request_1	1600474350462	1600474351367	OK	 
USER	AdvDevStudyDataLake	425	END	1600474350461	1600474351368
USER	AdvDevStudyDataLake	450	START	1600474351382	1600474351382
REQUEST	426		request_1	1600474350495	1600474351423	OK	 
USER	AdvDevStudyDataLake	451	START	1600474351423	1600474351423
USER	AdvDevStudyDataLake	426	END	1600474350494	1600474351423
USER	AdvDevStudyDataLake	452	START	1600474351452	1600474351452
REQUEST	427		request_1	1600474350534	1600474351456	OK	 
USER	AdvDevStudyDataLake	427	END	1600474350534	1600474351456
USER	AdvDevStudyDataLake	453	START	1600474351493	1600474351493
REQUEST	428		request_1	1600474350572	1600474351504	OK	 
USER	AdvDevStudyDataLake	428	END	1600474350572	1600474351505
REQUEST	429		request_1	1600474350603	1600474351519	OK	 
USER	AdvDevStudyDataLake	429	END	1600474350602	1600474351520
USER	AdvDevStudyDataLake	454	START	1600474351522	1600474351522
REQUEST	430		request_1	1600474350645	1600474351540	OK	 
USER	AdvDevStudyDataLake	430	END	1600474350644	1600474351541
USER	AdvDevStudyDataLake	455	START	1600474351552	1600474351552
USER	AdvDevStudyDataLake	456	START	1600474351591	1600474351591
REQUEST	431		request_1	1600474350682	1600474351606	OK	 
USER	AdvDevStudyDataLake	431	END	1600474350681	1600474351607
USER	AdvDevStudyDataLake	457	START	1600474351622	1600474351622
REQUEST	432		request_1	1600474350713	1600474351632	OK	 
USER	AdvDevStudyDataLake	432	END	1600474350712	1600474351632
USER	AdvDevStudyDataLake	458	START	1600474351662	1600474351662
USER	AdvDevStudyDataLake	459	START	1600474351692	1600474351692
REQUEST	434		request_1	1600474350794	1600474351702	OK	 
USER	AdvDevStudyDataLake	434	END	1600474350794	1600474351702
REQUEST	433		request_1	1600474350753	1600474351712	OK	 
USER	AdvDevStudyDataLake	433	END	1600474350752	1600474351712
USER	AdvDevStudyDataLake	460	START	1600474351731	1600474351731
REQUEST	435		request_1	1600474350832	1600474351731	OK	 
USER	AdvDevStudyDataLake	435	END	1600474350832	1600474351732
USER	AdvDevStudyDataLake	461	START	1600474351762	1600474351762
REQUEST	437		request_1	1600474350903	1600474351799	OK	 
REQUEST	436		request_1	1600474350862	1600474351799	OK	 
USER	AdvDevStudyDataLake	437	END	1600474350902	1600474351800
USER	AdvDevStudyDataLake	436	END	1600474350862	1600474351800
USER	AdvDevStudyDataLake	462	START	1600474351802	1600474351802
USER	AdvDevStudyDataLake	463	START	1600474351833	1600474351833
REQUEST	438		request_1	1600474350943	1600474351841	OK	 
USER	AdvDevStudyDataLake	438	END	1600474350943	1600474351841
USER	AdvDevStudyDataLake	464	START	1600474351871	1600474351871
REQUEST	439		request_1	1600474350971	1600474351872	OK	 
USER	AdvDevStudyDataLake	439	END	1600474350971	1600474351873
USER	AdvDevStudyDataLake	465	START	1600474351902	1600474351902
USER	AdvDevStudyDataLake	466	START	1600474351933	1600474351933
REQUEST	440		request_1	1600474351013	1600474351959	OK	 
REQUEST	441		request_1	1600474351052	1600474351959	OK	 
USER	AdvDevStudyDataLake	440	END	1600474351012	1600474351959
USER	AdvDevStudyDataLake	441	END	1600474351052	1600474351959
USER	AdvDevStudyDataLake	467	START	1600474351972	1600474351972
USER	AdvDevStudyDataLake	468	START	1600474352002	1600474352002
USER	AdvDevStudyDataLake	469	START	1600474352041	1600474352041
USER	AdvDevStudyDataLake	470	START	1600474352073	1600474352073
REQUEST	443		request_1	1600474351124	1600474352087	OK	 
USER	AdvDevStudyDataLake	443	END	1600474351123	1600474352088
REQUEST	445		request_1	1600474351202	1600474352095	OK	 
USER	AdvDevStudyDataLake	445	END	1600474351202	1600474352096
REQUEST	444		request_1	1600474351166	1600474352107	OK	 
USER	AdvDevStudyDataLake	444	END	1600474351165	1600474352108
USER	AdvDevStudyDataLake	471	START	1600474352111	1600474352111
USER	AdvDevStudyDataLake	472	START	1600474352142	1600474352142
REQUEST	446		request_1	1600474351233	1600474352150	OK	 
USER	AdvDevStudyDataLake	446	END	1600474351232	1600474352151
REQUEST	447		request_1	1600474351275	1600474352179	OK	 
USER	AdvDevStudyDataLake	447	END	1600474351274	1600474352180
USER	AdvDevStudyDataLake	473	START	1600474352181	1600474352181
USER	AdvDevStudyDataLake	474	START	1600474352211	1600474352211
REQUEST	448		request_1	1600474351314	1600474352227	OK	 
USER	AdvDevStudyDataLake	448	END	1600474351313	1600474352228
USER	AdvDevStudyDataLake	475	START	1600474352241	1600474352241
REQUEST	450		request_1	1600474351382	1600474352279	OK	 
REQUEST	449		request_1	1600474351342	1600474352279	OK	 
USER	AdvDevStudyDataLake	450	END	1600474351382	1600474352280
USER	AdvDevStudyDataLake	449	END	1600474351342	1600474352280
USER	AdvDevStudyDataLake	476	START	1600474352283	1600474352283
USER	AdvDevStudyDataLake	477	START	1600474352313	1600474352313
USER	AdvDevStudyDataLake	478	START	1600474352352	1600474352352
REQUEST	451		request_1	1600474351423	1600474352359	OK	 
USER	AdvDevStudyDataLake	451	END	1600474351423	1600474352359
USER	AdvDevStudyDataLake	479	START	1600474352384	1600474352384
REQUEST	453		request_1	1600474351494	1600474352392	OK	 
USER	AdvDevStudyDataLake	453	END	1600474351493	1600474352393
REQUEST	396		request_1	1600474349383	1600474352407	OK	 
USER	AdvDevStudyDataLake	396	END	1600474349382	1600474352407
USER	AdvDevStudyDataLake	480	START	1600474352421	1600474352421
REQUEST	454		request_1	1600474351522	1600474352428	OK	 
USER	AdvDevStudyDataLake	454	END	1600474351522	1600474352429
USER	AdvDevStudyDataLake	481	START	1600474352452	1600474352452
REQUEST	455		request_1	1600474351553	1600474352463	OK	 
USER	AdvDevStudyDataLake	455	END	1600474351552	1600474352464
USER	AdvDevStudyDataLake	482	START	1600474352491	1600474352491
REQUEST	456		request_1	1600474351592	1600474352508	OK	 
USER	AdvDevStudyDataLake	456	END	1600474351591	1600474352508
USER	AdvDevStudyDataLake	483	START	1600474352522	1600474352522
REQUEST	442		request_1	1600474351084	1600474352553	OK	 
USER	AdvDevStudyDataLake	442	END	1600474351084	1600474352553
USER	AdvDevStudyDataLake	484	START	1600474352563	1600474352563
REQUEST	457		request_1	1600474351623	1600474352592	OK	 
USER	AdvDevStudyDataLake	485	START	1600474352592	1600474352592
USER	AdvDevStudyDataLake	457	END	1600474351622	1600474352593
REQUEST	459		request_1	1600474351693	1600474352617	OK	 
USER	AdvDevStudyDataLake	459	END	1600474351692	1600474352618
USER	AdvDevStudyDataLake	486	START	1600474352634	1600474352634
REQUEST	460		request_1	1600474351732	1600474352653	OK	 
USER	AdvDevStudyDataLake	460	END	1600474351731	1600474352654
USER	AdvDevStudyDataLake	487	START	1600474352662	1600474352662
REQUEST	462		request_1	1600474351802	1600474352668	OK	 
REQUEST	461		request_1	1600474351762	1600474352668	OK	 
USER	AdvDevStudyDataLake	462	END	1600474351802	1600474352669
USER	AdvDevStudyDataLake	461	END	1600474351762	1600474352669
USER	AdvDevStudyDataLake	488	START	1600474352693	1600474352693
USER	AdvDevStudyDataLake	489	START	1600474352731	1600474352731
USER	AdvDevStudyDataLake	490	START	1600474352762	1600474352762
REQUEST	463		request_1	1600474351834	1600474352776	OK	 
REQUEST	464		request_1	1600474351872	1600474352777	OK	 
USER	AdvDevStudyDataLake	464	END	1600474351871	1600474352777
USER	AdvDevStudyDataLake	463	END	1600474351833	1600474352777
REQUEST	465		request_1	1600474351902	1600474352784	OK	 
USER	AdvDevStudyDataLake	465	END	1600474351902	1600474352785
USER	AdvDevStudyDataLake	491	START	1600474352802	1600474352802
USER	AdvDevStudyDataLake	492	START	1600474352834	1600474352834
REQUEST	466		request_1	1600474351933	1600474352847	OK	 
USER	AdvDevStudyDataLake	466	END	1600474351933	1600474352847
USER	AdvDevStudyDataLake	493	START	1600474352872	1600474352872
REQUEST	467		request_1	1600474351972	1600474352885	OK	 
USER	AdvDevStudyDataLake	467	END	1600474351972	1600474352886
USER	AdvDevStudyDataLake	494	START	1600474352902	1600474352902
REQUEST	468		request_1	1600474352002	1600474352931	OK	 
USER	AdvDevStudyDataLake	468	END	1600474352002	1600474352932
USER	AdvDevStudyDataLake	495	START	1600474352945	1600474352945
USER	AdvDevStudyDataLake	496	START	1600474352971	1600474352971
REQUEST	469		request_1	1600474352041	1600474352974	OK	 
USER	AdvDevStudyDataLake	469	END	1600474352041	1600474352975
REQUEST	470		request_1	1600474352074	1600474352993	OK	 
USER	AdvDevStudyDataLake	470	END	1600474352073	1600474352993
USER	AdvDevStudyDataLake	497	START	1600474353012	1600474353012
USER	AdvDevStudyDataLake	498	START	1600474353045	1600474353045
USER	AdvDevStudyDataLake	499	START	1600474353073	1600474353073
REQUEST	471		request_1	1600474352112	1600474353074	OK	 
USER	AdvDevStudyDataLake	471	END	1600474352111	1600474353075
REQUEST	472		request_1	1600474352142	1600474353084	OK	 
USER	AdvDevStudyDataLake	472	END	1600474352142	1600474353085
REQUEST	473		request_1	1600474352182	1600474353090	OK	 
USER	AdvDevStudyDataLake	473	END	1600474352181	1600474353091
USER	AdvDevStudyDataLake	500	START	1600474353114	1600474353114
REQUEST	474		request_1	1600474352212	1600474353139	OK	 
USER	AdvDevStudyDataLake	474	END	1600474352211	1600474353140
USER	AdvDevStudyDataLake	501	START	1600474353142	1600474353142
REQUEST	475		request_1	1600474352242	1600474353147	OK	 
USER	AdvDevStudyDataLake	475	END	1600474352241	1600474353148
USER	AdvDevStudyDataLake	502	START	1600474353182	1600474353182
REQUEST	476		request_1	1600474352283	1600474353213	OK	 
USER	AdvDevStudyDataLake	503	START	1600474353213	1600474353213
USER	AdvDevStudyDataLake	476	END	1600474352283	1600474353214
REQUEST	477		request_1	1600474352314	1600474353243	OK	 
USER	AdvDevStudyDataLake	477	END	1600474352313	1600474353244
USER	AdvDevStudyDataLake	504	START	1600474353251	1600474353251
REQUEST	478		request_1	1600474352352	1600474353253	OK	 
USER	AdvDevStudyDataLake	478	END	1600474352352	1600474353254
REQUEST	452		request_1	1600474351452	1600474353263	OK	 
USER	AdvDevStudyDataLake	452	END	1600474351452	1600474353264
USER	AdvDevStudyDataLake	505	START	1600474353282	1600474353282
REQUEST	479		request_1	1600474352384	1600474353290	OK	 
USER	AdvDevStudyDataLake	479	END	1600474352384	1600474353291
USER	AdvDevStudyDataLake	506	START	1600474353323	1600474353323
REQUEST	480		request_1	1600474352422	1600474353325	OK	 
USER	AdvDevStudyDataLake	480	END	1600474352421	1600474353326
USER	AdvDevStudyDataLake	507	START	1600474353354	1600474353354
USER	AdvDevStudyDataLake	508	START	1600474353382	1600474353382
REQUEST	482		request_1	1600474352492	1600474353384	OK	 
USER	AdvDevStudyDataLake	482	END	1600474352491	1600474353385
USER	AdvDevStudyDataLake	509	START	1600474353424	1600474353424
USER	AdvDevStudyDataLake	510	START	1600474353452	1600474353452
REQUEST	484		request_1	1600474352564	1600474353474	OK	 
USER	AdvDevStudyDataLake	484	END	1600474352563	1600474353475
USER	AdvDevStudyDataLake	511	START	1600474353481	1600474353481
USER	AdvDevStudyDataLake	512	START	1600474353521	1600474353521
REQUEST	485		request_1	1600474352593	1600474353529	OK	 
USER	AdvDevStudyDataLake	485	END	1600474352592	1600474353530
USER	AdvDevStudyDataLake	513	START	1600474353552	1600474353552
REQUEST	486		request_1	1600474352634	1600474353555	OK	 
USER	AdvDevStudyDataLake	486	END	1600474352634	1600474353555
REQUEST	487		request_1	1600474352663	1600474353582	OK	 
USER	AdvDevStudyDataLake	487	END	1600474352662	1600474353582
USER	AdvDevStudyDataLake	514	START	1600474353593	1600474353593
USER	AdvDevStudyDataLake	515	START	1600474353624	1600474353624
REQUEST	483		request_1	1600474352522	1600474353632	OK	 
REQUEST	488		request_1	1600474352693	1600474353632	OK	 
REQUEST	489		request_1	1600474352732	1600474353632	OK	 
USER	AdvDevStudyDataLake	488	END	1600474352693	1600474353633
USER	AdvDevStudyDataLake	483	END	1600474352522	1600474353633
USER	AdvDevStudyDataLake	489	END	1600474352731	1600474353633
USER	AdvDevStudyDataLake	516	START	1600474353662	1600474353662
USER	AdvDevStudyDataLake	517	START	1600474353692	1600474353692
REQUEST	490		request_1	1600474352763	1600474353699	OK	 
USER	AdvDevStudyDataLake	490	END	1600474352762	1600474353700
REQUEST	491		request_1	1600474352802	1600474353702	OK	 
USER	AdvDevStudyDataLake	491	END	1600474352802	1600474353702
USER	AdvDevStudyDataLake	518	START	1600474353733	1600474353733
USER	AdvDevStudyDataLake	519	START	1600474353763	1600474353763
REQUEST	493		request_1	1600474352873	1600474353775	OK	 
USER	AdvDevStudyDataLake	493	END	1600474352872	1600474353776
USER	AdvDevStudyDataLake	520	START	1600474353804	1600474353804
REQUEST	494		request_1	1600474352903	1600474353818	OK	 
USER	AdvDevStudyDataLake	494	END	1600474352902	1600474353819
USER	AdvDevStudyDataLake	521	START	1600474353833	1600474353833
REQUEST	495		request_1	1600474352945	1600474353854	OK	 
USER	AdvDevStudyDataLake	495	END	1600474352945	1600474353854
USER	AdvDevStudyDataLake	522	START	1600474353863	1600474353863
USER	AdvDevStudyDataLake	523	START	1600474353902	1600474353902
REQUEST	496		request_1	1600474352972	1600474353912	OK	 
USER	AdvDevStudyDataLake	496	END	1600474352971	1600474353913
REQUEST	497		request_1	1600474353013	1600474353920	OK	 
USER	AdvDevStudyDataLake	497	END	1600474353012	1600474353921
USER	AdvDevStudyDataLake	524	START	1600474353933	1600474353933
REQUEST	498		request_1	1600474353045	1600474353959	OK	 
USER	AdvDevStudyDataLake	498	END	1600474353045	1600474353960
USER	AdvDevStudyDataLake	525	START	1600474353974	1600474353974
REQUEST	499		request_1	1600474353074	1600474353992	OK	 
USER	AdvDevStudyDataLake	499	END	1600474353073	1600474353993
USER	AdvDevStudyDataLake	526	START	1600474354001	1600474354001
USER	AdvDevStudyDataLake	527	START	1600474354042	1600474354042
REQUEST	501		request_1	1600474353142	1600474354059	OK	 
USER	AdvDevStudyDataLake	501	END	1600474353142	1600474354060
REQUEST	502		request_1	1600474353182	1600474354066	OK	 
USER	AdvDevStudyDataLake	502	END	1600474353182	1600474354066
USER	AdvDevStudyDataLake	528	START	1600474354074	1600474354074
USER	AdvDevStudyDataLake	529	START	1600474354112	1600474354112
USER	AdvDevStudyDataLake	530	START	1600474354142	1600474354142
REQUEST	503		request_1	1600474353214	1600474354153	OK	 
REQUEST	504		request_1	1600474353252	1600474354153	OK	 
USER	AdvDevStudyDataLake	503	END	1600474353213	1600474354154
USER	AdvDevStudyDataLake	504	END	1600474353251	1600474354155
USER	AdvDevStudyDataLake	531	START	1600474354172	1600474354172
REQUEST	458		request_1	1600474351663	1600474354190	OK	 
USER	AdvDevStudyDataLake	458	END	1600474351662	1600474354190
REQUEST	505		request_1	1600474353282	1600474354210	OK	 
USER	AdvDevStudyDataLake	505	END	1600474353282	1600474354211
USER	AdvDevStudyDataLake	532	START	1600474354213	1600474354213
USER	AdvDevStudyDataLake	533	START	1600474354242	1600474354242
REQUEST	506		request_1	1600474353323	1600474354256	OK	 
USER	AdvDevStudyDataLake	506	END	1600474353323	1600474354257
REQUEST	507		request_1	1600474353354	1600474354275	OK	 
USER	AdvDevStudyDataLake	507	END	1600474353354	1600474354276
USER	AdvDevStudyDataLake	534	START	1600474354282	1600474354282
USER	AdvDevStudyDataLake	535	START	1600474354314	1600474354314
REQUEST	508		request_1	1600474353382	1600474354316	OK	 
USER	AdvDevStudyDataLake	508	END	1600474353382	1600474354317
USER	AdvDevStudyDataLake	536	START	1600474354351	1600474354351
REQUEST	509		request_1	1600474353425	1600474354367	OK	 
USER	AdvDevStudyDataLake	509	END	1600474353424	1600474354368
REQUEST	510		request_1	1600474353459	1600474354374	OK	 
USER	AdvDevStudyDataLake	510	END	1600474353452	1600474354374
USER	AdvDevStudyDataLake	537	START	1600474354382	1600474354382
USER	AdvDevStudyDataLake	538	START	1600474354422	1600474354422
REQUEST	512		request_1	1600474353523	1600474354450	OK	 
USER	AdvDevStudyDataLake	512	END	1600474353521	1600474354450
USER	AdvDevStudyDataLake	539	START	1600474354451	1600474354451
REQUEST	481		request_1	1600474352453	1600474354467	OK	 
USER	AdvDevStudyDataLake	481	END	1600474352452	1600474354468
USER	AdvDevStudyDataLake	540	START	1600474354482	1600474354482
REQUEST	514		request_1	1600474353594	1600474354517	OK	 
USER	AdvDevStudyDataLake	514	END	1600474353593	1600474354517
USER	AdvDevStudyDataLake	541	START	1600474354524	1600474354524
REQUEST	513		request_1	1600474353553	1600474354532	OK	 
USER	AdvDevStudyDataLake	513	END	1600474353552	1600474354533
USER	AdvDevStudyDataLake	542	START	1600474354552	1600474354552
USER	AdvDevStudyDataLake	543	START	1600474354582	1600474354582
REQUEST	515		request_1	1600474353624	1600474354594	OK	 
USER	AdvDevStudyDataLake	515	END	1600474353624	1600474354595
REQUEST	516		request_1	1600474353663	1600474354600	OK	 
USER	AdvDevStudyDataLake	516	END	1600474353662	1600474354600
USER	AdvDevStudyDataLake	544	START	1600474354623	1600474354623
REQUEST	517		request_1	1600474353692	1600474354630	OK	 
USER	AdvDevStudyDataLake	517	END	1600474353692	1600474354632
USER	AdvDevStudyDataLake	545	START	1600474354652	1600474354652
REQUEST	518		request_1	1600474353734	1600474354674	OK	 
USER	AdvDevStudyDataLake	518	END	1600474353733	1600474354675
USER	AdvDevStudyDataLake	546	START	1600474354684	1600474354684
REQUEST	519		request_1	1600474353764	1600474354688	OK	 
USER	AdvDevStudyDataLake	519	END	1600474353763	1600474354689
REQUEST	520		request_1	1600474353804	1600474354710	OK	 
REQUEST	511		request_1	1600474353482	1600474354710	OK	 
USER	AdvDevStudyDataLake	520	END	1600474353804	1600474354714
USER	AdvDevStudyDataLake	511	END	1600474353481	1600474354715
USER	AdvDevStudyDataLake	547	START	1600474354722	1600474354722
REQUEST	521		request_1	1600474353833	1600474354741	OK	 
USER	AdvDevStudyDataLake	521	END	1600474353833	1600474354742
USER	AdvDevStudyDataLake	548	START	1600474354752	1600474354752
USER	AdvDevStudyDataLake	549	START	1600474354782	1600474354782
REQUEST	522		request_1	1600474353864	1600474354812	OK	 
USER	AdvDevStudyDataLake	522	END	1600474353863	1600474354814
REQUEST	524		request_1	1600474353933	1600474354819	OK	 
REQUEST	523		request_1	1600474353902	1600474354819	OK	 
USER	AdvDevStudyDataLake	524	END	1600474353933	1600474354819
USER	AdvDevStudyDataLake	523	END	1600474353902	1600474354820
USER	AdvDevStudyDataLake	550	START	1600474354821	1600474354821
USER	AdvDevStudyDataLake	551	START	1600474354852	1600474354852
USER	AdvDevStudyDataLake	552	START	1600474354882	1600474354882
REQUEST	525		request_1	1600474353975	1600474354897	OK	 
USER	AdvDevStudyDataLake	525	END	1600474353974	1600474354898
REQUEST	526		request_1	1600474354002	1600474354903	OK	 
USER	AdvDevStudyDataLake	526	END	1600474354001	1600474354904
USER	AdvDevStudyDataLake	553	START	1600474354922	1600474354922
USER	AdvDevStudyDataLake	554	START	1600474354951	1600474354951
REQUEST	528		request_1	1600474354075	1600474354962	OK	 
USER	AdvDevStudyDataLake	528	END	1600474354074	1600474354963
REQUEST	527		request_1	1600474354042	1600474354968	OK	 
USER	AdvDevStudyDataLake	527	END	1600474354042	1600474354969
USER	AdvDevStudyDataLake	555	START	1600474354982	1600474354982
USER	AdvDevStudyDataLake	556	START	1600474355022	1600474355022
REQUEST	530		request_1	1600474354142	1600474355044	OK	 
REQUEST	529		request_1	1600474354113	1600474355044	OK	 
USER	AdvDevStudyDataLake	529	END	1600474354112	1600474355045
USER	AdvDevStudyDataLake	530	END	1600474354142	1600474355045
USER	AdvDevStudyDataLake	557	START	1600474355053	1600474355053
USER	AdvDevStudyDataLake	558	START	1600474355082	1600474355082
REQUEST	532		request_1	1600474354214	1600474355120	OK	 
USER	AdvDevStudyDataLake	532	END	1600474354213	1600474355121
USER	AdvDevStudyDataLake	559	START	1600474355121	1600474355121
REQUEST	492		request_1	1600474352834	1600474355142	OK	 
USER	AdvDevStudyDataLake	492	END	1600474352834	1600474355143
USER	AdvDevStudyDataLake	560	START	1600474355152	1600474355152
REQUEST	533		request_1	1600474354242	1600474355164	OK	 
USER	AdvDevStudyDataLake	533	END	1600474354242	1600474355164
REQUEST	531		request_1	1600474354172	1600474355170	OK	 
USER	AdvDevStudyDataLake	531	END	1600474354172	1600474355170
USER	AdvDevStudyDataLake	561	START	1600474355181	1600474355181
REQUEST	534		request_1	1600474354282	1600474355214	OK	 
REQUEST	535		request_1	1600474354314	1600474355214	OK	 
USER	AdvDevStudyDataLake	535	END	1600474354314	1600474355215
USER	AdvDevStudyDataLake	534	END	1600474354282	1600474355215
USER	AdvDevStudyDataLake	562	START	1600474355222	1600474355222
USER	AdvDevStudyDataLake	563	START	1600474355252	1600474355252
REQUEST	536		request_1	1600474354352	1600474355267	OK	 
USER	AdvDevStudyDataLake	536	END	1600474354351	1600474355267
USER	AdvDevStudyDataLake	564	START	1600474355284	1600474355284
REQUEST	537		request_1	1600474354382	1600474355286	OK	 
USER	AdvDevStudyDataLake	537	END	1600474354382	1600474355287
USER	AdvDevStudyDataLake	565	START	1600474355322	1600474355322
USER	AdvDevStudyDataLake	566	START	1600474355352	1600474355352
REQUEST	538		request_1	1600474354422	1600474355380	OK	 
USER	AdvDevStudyDataLake	538	END	1600474354422	1600474355381
USER	AdvDevStudyDataLake	567	START	1600474355382	1600474355382
REQUEST	500		request_1	1600474353114	1600474355385	OK	 
USER	AdvDevStudyDataLake	500	END	1600474353114	1600474355385
REQUEST	540		request_1	1600474354483	1600474355422	OK	 
