RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600472976124	 	3.3.1
REQUEST	141		request_1	1600472985315	1600472986283	OK	 
USER	AdvDevStudyDataLake	163	START	1600472986283	1600472986283
USER	AdvDevStudyDataLake	141	END	1600472985314	1600472986283
REQUEST	142		request_1	1600472985366	1600472986317	OK	 
USER	AdvDevStudyDataLake	142	END	1600472985365	1600472986318
USER	AdvDevStudyDataLake	164	START	1600472986323	1600472986323
REQUEST	143		request_1	1600472985404	1600472986346	OK	 
REQUEST	50		request_1	1600472980865	1600472986346	OK	 
USER	AdvDevStudyDataLake	50	END	1600472980864	1600472986347
USER	AdvDevStudyDataLake	143	END	1600472985403	1600472986347
REQUEST	53		request_1	1600472981024	1600472986359	OK	 
USER	AdvDevStudyDataLake	53	END	1600472981023	1600472986360
USER	AdvDevStudyDataLake	165	START	1600472986365	1600472986365
REQUEST	49		request_1	1600472980805	1600472986367	OK	 
REQUEST	48		request_1	1600472980745	1600472986367	OK	 
USER	AdvDevStudyDataLake	48	END	1600472980744	1600472986368
USER	AdvDevStudyDataLake	49	END	1600472980804	1600472986368
REQUEST	144		request_1	1600472985454	1600472986396	OK	 
USER	AdvDevStudyDataLake	144	END	1600472985454	1600472986397
USER	AdvDevStudyDataLake	166	START	1600472986403	1600472986403
USER	AdvDevStudyDataLake	167	START	1600472986444	1600472986444
REQUEST	146		request_1	1600472985545	1600472986462	OK	 
USER	AdvDevStudyDataLake	146	END	1600472985545	1600472986462
REQUEST	145		request_1	1600472985504	1600472986463	OK	 
USER	AdvDevStudyDataLake	145	END	1600472985503	1600472986464
USER	AdvDevStudyDataLake	168	START	1600472986494	1600472986494
REQUEST	56		request_1	1600472981184	1600472986530	OK	 
USER	AdvDevStudyDataLake	56	END	1600472981183	1600472986531
USER	AdvDevStudyDataLake	169	START	1600472986536	1600472986536
REQUEST	148		request_1	1600472985634	1600472986540	OK	 
USER	AdvDevStudyDataLake	148	END	1600472985634	1600472986540
REQUEST	147		request_1	1600472985595	1600472986547	OK	 
USER	AdvDevStudyDataLake	147	END	1600472985594	1600472986548
USER	AdvDevStudyDataLake	170	START	1600472986573	1600472986573
REQUEST	58		request_1	1600472981284	1600472986608	OK	 
REQUEST	149		request_1	1600472985684	1600472986608	OK	 
REQUEST	55		request_1	1600472981123	1600472986608	OK	 
USER	AdvDevStudyDataLake	149	END	1600472985683	1600472986609
USER	AdvDevStudyDataLake	55	END	1600472981123	1600472986609
USER	AdvDevStudyDataLake	58	END	1600472981284	1600472986609
USER	AdvDevStudyDataLake	171	START	1600472986615	1600472986615
REQUEST	57		request_1	1600472981234	1600472986644	OK	 
USER	AdvDevStudyDataLake	57	END	1600472981233	1600472986645
USER	AdvDevStudyDataLake	172	START	1600472986654	1600472986654
REQUEST	150		request_1	1600472985723	1600472986660	OK	 
USER	AdvDevStudyDataLake	150	END	1600472985723	1600472986662
USER	AdvDevStudyDataLake	173	START	1600472986694	1600472986694
REQUEST	151		request_1	1600472985774	1600472986706	OK	 
USER	AdvDevStudyDataLake	151	END	1600472985773	1600472986707
USER	AdvDevStudyDataLake	174	START	1600472986744	1600472986744
REQUEST	45		request_1	1600472980566	1600472986748	OK	 
REQUEST	54		request_1	1600472981073	1600472986748	OK	 
USER	AdvDevStudyDataLake	45	END	1600472980565	1600472986749
USER	AdvDevStudyDataLake	54	END	1600472981073	1600472986749
REQUEST	152		request_1	1600472985816	1600472986751	OK	 
USER	AdvDevStudyDataLake	152	END	1600472985816	1600472986754
USER	AdvDevStudyDataLake	175	START	1600472986783	1600472986783
REQUEST	153		request_1	1600472985863	1600472986785	OK	 
USER	AdvDevStudyDataLake	153	END	1600472985863	1600472986786
USER	AdvDevStudyDataLake	176	START	1600472986825	1600472986825
REQUEST	154		request_1	1600472985906	1600472986857	OK	 
