RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600371132810	 	3.3.1
USER	AdvDevStudyDataLake	59	START	1600371137859	1600371137859
USER	AdvDevStudyDataLake	60	START	1600371137909	1600371137909
USER	AdvDevStudyDataLake	61	START	1600371137958	1600371137958
USER	AdvDevStudyDataLake	62	START	1600371138023	1600371138023
USER	AdvDevStudyDataLake	63	START	1600371138070	1600371138070
USER	AdvDevStudyDataLake	64	START	1600371138119	1600371138119
USER	AdvDevStudyDataLake	65	START	1600371138169	1600371138169
USER	AdvDevStudyDataLake	66	START	1600371138229	1600371138229
USER	AdvDevStudyDataLake	67	START	1600371138278	1600371138278
USER	AdvDevStudyDataLake	68	START	1600371138329	1600371138329
USER	AdvDevStudyDataLake	69	START	1600371138379	1600371138379
USER	AdvDevStudyDataLake	70	START	1600371138438	1600371138438
USER	AdvDevStudyDataLake	71	START	1600371138489	1600371138489
USER	AdvDevStudyDataLake	72	START	1600371138539	1600371138539
USER	AdvDevStudyDataLake	73	START	1600371138593	1600371138593
USER	AdvDevStudyDataLake	74	START	1600371138648	1600371138648
USER	AdvDevStudyDataLake	75	START	1600371138698	1600371138698
USER	AdvDevStudyDataLake	76	START	1600371138749	1600371138749
USER	AdvDevStudyDataLake	77	START	1600371138808	1600371138808
USER	AdvDevStudyDataLake	78	START	1600371138859	1600371138859
USER	AdvDevStudyDataLake	79	START	1600371138908	1600371138908
USER	AdvDevStudyDataLake	80	START	1600371138962	1600371138962
USER	AdvDevStudyDataLake	81	START	1600371139042	1600371139042
USER	AdvDevStudyDataLake	82	START	1600371139071	1600371139071
USER	AdvDevStudyDataLake	83	START	1600371139118	1600371139118
USER	AdvDevStudyDataLake	84	START	1600371139169	1600371139169
USER	AdvDevStudyDataLake	85	START	1600371139229	1600371139229
USER	AdvDevStudyDataLake	86	START	1600371139279	1600371139279
USER	AdvDevStudyDataLake	87	START	1600371139330	1600371139330
USER	AdvDevStudyDataLake	88	START	1600371139379	1600371139379
USER	AdvDevStudyDataLake	89	START	1600371139430	1600371139430
USER	AdvDevStudyDataLake	90	START	1600371139479	1600371139479
USER	AdvDevStudyDataLake	91	START	1600371139529	1600371139529
USER	AdvDevStudyDataLake	92	START	1600371139572	1600371139572
USER	AdvDevStudyDataLake	93	START	1600371139618	1600371139618
USER	AdvDevStudyDataLake	94	START	1600371139670	1600371139670
REQUEST	1		request_1	1600371134403	1600371139659	OK	 
USER	AdvDevStudyDataLake	1	END	1600371134371	1600371139706
USER	AdvDevStudyDataLake	95	START	1600371139721	1600371139721
USER	AdvDevStudyDataLake	96	START	1600371139759	1600371139759
REQUEST	5		request_1	1600371134650	1600371139786	OK	 
REQUEST	78		request_1	1600371138860	1600371139786	OK	 
USER	AdvDevStudyDataLake	5	END	1600371134649	1600371139789
USER	AdvDevStudyDataLake	78	END	1600371138859	1600371139791
REQUEST	6		request_1	1600371134720	1600371139793	OK	 
USER	AdvDevStudyDataLake	6	END	1600371134719	1600371139801
USER	AdvDevStudyDataLake	97	START	1600371139808	1600371139808
REQUEST	80		request_1	1600371138963	1600371139829	OK	 
USER	AdvDevStudyDataLake	80	END	1600371138962	1600371139830
USER	AdvDevStudyDataLake	98	START	1600371139858	1600371139858
USER	AdvDevStudyDataLake	99	START	1600371139908	1600371139908
USER	AdvDevStudyDataLake	100	START	1600371139958	1600371139958
REQUEST	82		request_1	1600371139072	1600371139961	OK	 
USER	AdvDevStudyDataLake	82	END	1600371139071	1600371139961
REQUEST	4		request_1	1600371134579	1600371139992	OK	 
USER	AdvDevStudyDataLake	4	END	1600371134578	1600371139994
USER	AdvDevStudyDataLake	101	START	1600371139999	1600371139999
REQUEST	84		request_1	1600371139170	1600371140049	OK	 
REQUEST	7		request_1	1600371134796	1600371140049	OK	 
USER	AdvDevStudyDataLake	84	END	1600371139169	1600371140050
USER	AdvDevStudyDataLake	7	END	1600371134795	1600371140050
USER	AdvDevStudyDataLake	102	START	1600371140050	1600371140050
REQUEST	83		request_1	1600371139119	1600371140059	OK	 
REQUEST	81		request_1	1600371139044	1600371140059	OK	 
USER	AdvDevStudyDataLake	81	END	1600371139042	1600371140059
USER	AdvDevStudyDataLake	83	END	1600371139118	1600371140059
REQUEST	3		request_1	1600371134519	1600371140076	OK	 
REQUEST	85		request_1	1600371139230	1600371140076	OK	 
USER	AdvDevStudyDataLake	3	END	1600371134518	1600371140077
USER	AdvDevStudyDataLake	85	END	1600371139229	1600371140077
USER	AdvDevStudyDataLake	103	START	1600371140098	1600371140098
REQUEST	2		request_1	1600371134451	1600371140142	OK	 
USER	AdvDevStudyDataLake	2	END	1600371134450	1600371140143
USER	AdvDevStudyDataLake	104	START	1600371140148	1600371140148
REQUEST	86		request_1	1600371139280	1600371140187	OK	 
USER	AdvDevStudyDataLake	105	START	1600371140191	1600371140191
USER	AdvDevStudyDataLake	86	END	1600371139279	1600371140191
REQUEST	9		request_1	1600371134919	1600371140196	OK	 
USER	AdvDevStudyDataLake	9	END	1600371134918	1600371140197
REQUEST	8		request_1	1600371134852	1600371140215	OK	 
REQUEST	12		request_1	1600371135119	1600371140215	OK	 
USER	AdvDevStudyDataLake	8	END	1600371134852	1600371140216
USER	AdvDevStudyDataLake	12	END	1600371135118	1600371140217
USER	AdvDevStudyDataLake	106	START	1600371140238	1600371140238
REQUEST	87		request_1	1600371139330	1600371140250	OK	 
USER	AdvDevStudyDataLake	87	END	1600371139330	1600371140252
REQUEST	89		request_1	1600371139431	1600371140257	OK	 
USER	AdvDevStudyDataLake	89	END	1600371139430	1600371140260
REQUEST	88		request_1	1600371139384	1600371140276	OK	 
USER	AdvDevStudyDataLake	88	END	1600371139379	1600371140277
USER	AdvDevStudyDataLake	107	START	1600371140289	1600371140289
USER	AdvDevStudyDataLake	108	START	1600371140339	1600371140339
USER	AdvDevStudyDataLake	109	START	1600371140379	1600371140379
REQUEST	18		request_1	1600371135501	1600371140396	OK	 
USER	AdvDevStudyDataLake	18	END	1600371135500	1600371140397
REQUEST	10		request_1	1600371134981	1600371140397	OK	 
USER	AdvDevStudyDataLake	10	END	1600371134980	1600371140399
REQUEST	90		request_1	1600371139479	1600371140429	OK	 
USER	AdvDevStudyDataLake	90	END	1600371139479	1600371140430
USER	AdvDevStudyDataLake	110	START	1600371140431	1600371140431
REQUEST	11		request_1	1600371135051	1600371140443	OK	 
USER	AdvDevStudyDataLake	11	END	1600371135050	1600371140444
REQUEST	91		request_1	1600371139529	1600371140444	OK	 
USER	AdvDevStudyDataLake	91	END	1600371139529	1600371140445
USER	AdvDevStudyDataLake	111	START	1600371140469	1600371140469
REQUEST	93		request_1	1600371139619	1600371140497	OK	 
USER	AdvDevStudyDataLake	93	END	1600371139618	1600371140500
REQUEST	92		request_1	1600371139573	1600371140517	OK	 
USER	AdvDevStudyDataLake	92	END	1600371139572	1600371140518
USER	AdvDevStudyDataLake	112	START	1600371140519	1600371140519
USER	AdvDevStudyDataLake	113	START	1600371140570	1600371140570
REQUEST	17		request_1	1600371135440	1600371140579	OK	 
USER	AdvDevStudyDataLake	17	END	1600371135439	1600371140581
REQUEST	14		request_1	1600371135250	1600371140604	OK	 
USER	AdvDevStudyDataLake	14	END	1600371135249	1600371140604
USER	AdvDevStudyDataLake	114	START	1600371140608	1600371140608
REQUEST	94		request_1	1600371139671	1600371140609	OK	 
USER	AdvDevStudyDataLake	94	END	1600371139670	1600371140610
REQUEST	13		request_1	1600371135181	1600371140622	OK	 
USER	AdvDevStudyDataLake	13	END	1600371135179	1600371140622
USER	AdvDevStudyDataLake	115	START	1600371140659	1600371140659
REQUEST	95		request_1	1600371139722	1600371140666	OK	 
USER	AdvDevStudyDataLake	95	END	1600371139721	1600371140667
REQUEST	97		request_1	1600371139809	1600371140675	OK	 
REQUEST	98		request_1	1600371139859	1600371140675	OK	 
USER	AdvDevStudyDataLake	98	END	1600371139858	1600371140676
USER	AdvDevStudyDataLake	97	END	1600371139808	1600371140676
USER	AdvDevStudyDataLake	116	START	1600371140698	1600371140698
REQUEST	99		request_1	1600371139909	1600371140716	OK	 
USER	AdvDevStudyDataLake	99	END	1600371139908	1600371140717
USER	AdvDevStudyDataLake	117	START	1600371140748	1600371140748
REQUEST	100		request_1	1600371139958	1600371140757	OK	 
USER	AdvDevStudyDataLake	100	END	1600371139958	1600371140758
REQUEST	96		request_1	1600371139760	1600371140766	OK	 
USER	AdvDevStudyDataLake	96	END	1600371139759	1600371140767
USER	AdvDevStudyDataLake	118	START	1600371140788	1600371140788
USER	AdvDevStudyDataLake	119	START	1600371140843	1600371140843
REQUEST	101		request_1	1600371140001	1600371140851	OK	 
USER	AdvDevStudyDataLake	101	END	1600371139999	1600371140852
REQUEST	15		request_1	1600371135319	1600371140854	OK	 
USER	AdvDevStudyDataLake	15	END	1600371135318	1600371140855
REQUEST	102		request_1	1600371140051	1600371140872	OK	 
USER	AdvDevStudyDataLake	102	END	1600371140050	1600371140874
USER	AdvDevStudyDataLake	120	START	1600371140883	1600371140883
REQUEST	103		request_1	1600371140099	1600371140926	OK	 
USER	AdvDevStudyDataLake	103	END	1600371140098	1600371140927
USER	AdvDevStudyDataLake	121	START	1600371140929	1600371140929
REQUEST	16		request_1	1600371135379	1600371140942	OK	 
USER	AdvDevStudyDataLake	16	END	1600371135378	1600371140943
USER	AdvDevStudyDataLake	122	START	1600371140971	1600371140971
REQUEST	104		request_1	1600371140149	1600371141000	OK	 
USER	AdvDevStudyDataLake	104	END	1600371140148	1600371141001
USER	AdvDevStudyDataLake	123	START	1600371141020	1600371141020
REQUEST	24		request_1	1600371135851	1600371141028	OK	 
USER	AdvDevStudyDataLake	24	END	1600371135849	1600371141029
REQUEST	105		request_1	1600371140191	1600371141039	OK	 
USER	AdvDevStudyDataLake	105	END	1600371140191	1600371141040
USER	AdvDevStudyDataLake	124	START	1600371141068	1600371141068
REQUEST	106		request_1	1600371140239	1600371141097	OK	 
USER	AdvDevStudyDataLake	106	END	1600371140238	1600371141098
USER	AdvDevStudyDataLake	125	START	1600371141109	1600371141109
REQUEST	107		request_1	1600371140290	1600371141129	OK	 
USER	AdvDevStudyDataLake	107	END	1600371140289	1600371141130
REQUEST	25		request_1	1600371135909	1600371141137	OK	 
REQUEST	108		request_1	1600371140340	1600371141137	OK	 
USER	AdvDevStudyDataLake	108	END	1600371140339	1600371141138
USER	AdvDevStudyDataLake	25	END	1600371135908	1600371141138
USER	AdvDevStudyDataLake	126	START	1600371141159	1600371141159
REQUEST	21		request_1	1600371135679	1600371141178	OK	 
USER	AdvDevStudyDataLake	21	END	1600371135679	1600371141179
REQUEST	109		request_1	1600371140380	1600371141193	OK	 
USER	AdvDevStudyDataLake	109	END	1600371140379	1600371141194
USER	AdvDevStudyDataLake	127	START	1600371141199	1600371141199
REQUEST	22		request_1	1600371135767	1600371141208	OK	 
USER	AdvDevStudyDataLake	22	END	1600371135764	1600371141209
USER	AdvDevStudyDataLake	128	START	1600371141248	1600371141248
USER	AdvDevStudyDataLake	129	START	1600371141289	1600371141289
REQUEST	111		request_1	1600371140470	1600371141299	OK	 
REQUEST	110		request_1	1600371140432	1600371141299	OK	 
USER	AdvDevStudyDataLake	111	END	1600371140469	1600371141301
USER	AdvDevStudyDataLake	110	END	1600371140431	1600371141301
USER	AdvDevStudyDataLake	130	START	1600371141338	1600371141338
REQUEST	112		request_1	1600371140519	1600371141339	OK	 
USER	AdvDevStudyDataLake	112	END	1600371140519	1600371141340
REQUEST	23		request_1	1600371135806	1600371141365	OK	 
REQUEST	19		request_1	1600371135559	1600371141365	OK	 
USER	AdvDevStudyDataLake	19	END	1600371135558	1600371141365
USER	AdvDevStudyDataLake	23	END	1600371135803	1600371141365
REQUEST	113		request_1	1600371140571	1600371141377	OK	 
USER	AdvDevStudyDataLake	113	END	1600371140570	1600371141377
USER	AdvDevStudyDataLake	131	START	1600371141378	1600371141378
REQUEST	30		request_1	1600371136209	1600371141392	OK	 
USER	AdvDevStudyDataLake	30	END	1600371136208	1600371141393
USER	AdvDevStudyDataLake	132	START	1600371141428	1600371141428
REQUEST	114		request_1	1600371140609	1600371141442	OK	 
USER	AdvDevStudyDataLake	114	END	1600371140608	1600371141443
USER	AdvDevStudyDataLake	133	START	1600371141481	1600371141481
USER	AdvDevStudyDataLake	134	START	1600371141519	1600371141519
REQUEST	115		request_1	1600371140660	1600371141533	OK	 
REQUEST	116		request_1	1600371140699	1600371141533	OK	 
USER	AdvDevStudyDataLake	115	END	1600371140659	1600371141534
USER	AdvDevStudyDataLake	116	END	1600371140698	1600371141534
REQUEST	27		request_1	1600371136030	1600371141540	OK	 
USER	AdvDevStudyDataLake	27	END	1600371136028	1600371141540
USER	AdvDevStudyDataLake	135	START	1600371141569	1600371141569
REQUEST	28		request_1	1600371136093	1600371141574	OK	 
USER	AdvDevStudyDataLake	28	END	1600371136092	1600371141575
REQUEST	117		request_1	1600371140749	1600371141583	OK	 
USER	AdvDevStudyDataLake	117	END	1600371140748	1600371141584
REQUEST	29		request_1	1600371136174	1600371141585	OK	 
USER	AdvDevStudyDataLake	29	END	1600371136173	1600371141586
REQUEST	34		request_1	1600371136439	1600371141593	OK	 
USER	AdvDevStudyDataLake	34	END	1600371136438	1600371141593
REQUEST	20		request_1	1600371135628	1600371141606	OK	 
REQUEST	118		request_1	1600371140789	1600371141606	OK	 
USER	AdvDevStudyDataLake	118	END	1600371140788	1600371141607
USER	AdvDevStudyDataLake	20	END	1600371135627	1600371141607
USER	AdvDevStudyDataLake	136	START	1600371141608	1600371141608
USER	AdvDevStudyDataLake	137	START	1600371141658	1600371141658
REQUEST	119		request_1	1600371140844	1600371141659	OK	 
USER	AdvDevStudyDataLake	119	END	1600371140843	1600371141660
REQUEST	26		request_1	1600371135970	1600371141694	OK	 
USER	AdvDevStudyDataLake	26	END	1600371135968	1600371141695
USER	AdvDevStudyDataLake	138	START	1600371141698	1600371141698
REQUEST	120		request_1	1600371140884	1600371141716	OK	 
USER	AdvDevStudyDataLake	120	END	1600371140883	1600371141716
USER	AdvDevStudyDataLake	139	START	1600371141748	1600371141748
USER	AdvDevStudyDataLake	140	START	1600371141789	1600371141789
REQUEST	122		request_1	1600371140971	1600371141790	OK	 
USER	AdvDevStudyDataLake	122	END	1600371140971	1600371141791
USER	AdvDevStudyDataLake	141	START	1600371141838	1600371141838
REQUEST	124		request_1	1600371141069	1600371141871	OK	 
USER	AdvDevStudyDataLake	124	END	1600371141068	1600371141872
REQUEST	31		request_1	1600371136269	1600371141881	OK	 
USER	AdvDevStudyDataLake	31	END	1600371136268	1600371141881
USER	AdvDevStudyDataLake	142	START	1600371141889	1600371141889
REQUEST	123		request_1	1600371141021	1600371141905	OK	 
USER	AdvDevStudyDataLake	123	END	1600371141020	1600371141906
REQUEST	125		request_1	1600371141110	1600371141915	OK	 
USER	AdvDevStudyDataLake	125	END	1600371141109	1600371141916
USER	AdvDevStudyDataLake	143	START	1600371141929	1600371141929
REQUEST	33		request_1	1600371136382	1600371141967	OK	 
USER	AdvDevStudyDataLake	33	END	1600371136381	1600371141968
USER	AdvDevStudyDataLake	144	START	1600371141980	1600371141980
REQUEST	126		request_1	1600371141161	1600371141988	OK	 
USER	AdvDevStudyDataLake	126	END	1600371141159	1600371141990
REQUEST	127		request_1	1600371141199	1600371142003	OK	 
USER	AdvDevStudyDataLake	127	END	1600371141199	1600371142004
REQUEST	36		request_1	1600371136559	1600371142017	OK	 
REQUEST	37		request_1	1600371136619	1600371142017	OK	 
USER	AdvDevStudyDataLake	37	END	1600371136619	1600371142018
USER	AdvDevStudyDataLake	36	END	1600371136558	1600371142019
USER	AdvDevStudyDataLake	145	START	1600371142021	1600371142021
REQUEST	38		request_1	1600371136679	1600371142034	OK	 
USER	AdvDevStudyDataLake	38	END	1600371136678	1600371142039
USER	AdvDevStudyDataLake	146	START	1600371142070	1600371142070
REQUEST	35		request_1	1600371136500	1600371142077	OK	 
USER	AdvDevStudyDataLake	35	END	1600371136499	1600371142078
REQUEST	128		request_1	1600371141249	1600371142084	OK	 
USER	AdvDevStudyDataLake	128	END	1600371141248	1600371142084
USER	AdvDevStudyDataLake	147	START	1600371142108	1600371142108
REQUEST	47		request_1	1600371137203	1600371142111	OK	 
USER	AdvDevStudyDataLake	47	END	1600371137202	1600371142111
REQUEST	129		request_1	1600371141289	1600371142122	OK	 
USER	AdvDevStudyDataLake	129	END	1600371141289	1600371142123
USER	AdvDevStudyDataLake	148	START	1600371142158	1600371142158
USER	AdvDevStudyDataLake	149	START	1600371142198	1600371142198
REQUEST	130		request_1	1600371141339	1600371142202	OK	 
REQUEST	40		request_1	1600371136796	1600371142203	OK	 
USER	AdvDevStudyDataLake	130	END	1600371141338	1600371142203
USER	AdvDevStudyDataLake	40	END	1600371136795	1600371142203
REQUEST	39		request_1	1600371136730	1600371142241	OK	 
USER	AdvDevStudyDataLake	39	END	1600371136729	1600371142242
REQUEST	50		request_1	1600371137380	1600371142242	OK	 
USER	AdvDevStudyDataLake	50	END	1600371137379	1600371142243
REQUEST	132		request_1	1600371141428	1600371142246	OK	 
USER	AdvDevStudyDataLake	132	END	1600371141428	1600371142247
USER	AdvDevStudyDataLake	150	START	1600371142250	1600371142250
REQUEST	45		request_1	1600371137091	1600371142270	OK	 
USER	AdvDevStudyDataLake	45	END	1600371137091	1600371142270
USER	AdvDevStudyDataLake	151	START	1600371142288	1600371142288
REQUEST	32		request_1	1600371136330	1600371142307	OK	 
USER	AdvDevStudyDataLake	32	END	1600371136329	1600371142309
REQUEST	42		request_1	1600371136910	1600371142338	OK	 
USER	AdvDevStudyDataLake	152	START	1600371142338	1600371142338
USER	AdvDevStudyDataLake	42	END	1600371136908	1600371142339
REQUEST	131		request_1	1600371141379	1600371142353	OK	 
USER	AdvDevStudyDataLake	131	END	1600371141378	1600371142353
REQUEST	134		request_1	1600371141519	1600371142354	OK	 
USER	AdvDevStudyDataLake	134	END	1600371141519	1600371142354
REQUEST	44		request_1	1600371137036	1600371142379	OK	 
USER	AdvDevStudyDataLake	44	END	1600371137034	1600371142380
USER	AdvDevStudyDataLake	153	START	1600371142389	1600371142389
REQUEST	136		request_1	1600371141609	1600371142412	OK	 
USER	AdvDevStudyDataLake	136	END	1600371141608	1600371142412
REQUEST	135		request_1	1600371141570	1600371142413	OK	 
USER	AdvDevStudyDataLake	135	END	1600371141569	1600371142414
REQUEST	43		request_1	1600371136974	1600371142426	OK	 
USER	AdvDevStudyDataLake	43	END	1600371136973	1600371142427
USER	AdvDevStudyDataLake	154	START	1600371142429	1600371142429
REQUEST	41		request_1	1600371136856	1600371142457	OK	 
USER	AdvDevStudyDataLake	41	END	1600371136854	1600371142460
USER	AdvDevStudyDataLake	155	START	1600371142468	1600371142468
REQUEST	133		request_1	1600371141481	1600371142480	OK	 
REQUEST	46		request_1	1600371137150	1600371142480	OK	 
USER	AdvDevStudyDataLake	46	END	1600371137149	1600371142481
USER	AdvDevStudyDataLake	133	END	1600371141481	1600371142481
REQUEST	137		request_1	1600371141658	1600371142493	OK	 
USER	AdvDevStudyDataLake	137	END	1600371141658	1600371142494
USER	AdvDevStudyDataLake	156	START	1600371142508	1600371142508
REQUEST	138		request_1	1600371141699	1600371142510	OK	 
USER	AdvDevStudyDataLake	138	END	1600371141698	1600371142511
USER	AdvDevStudyDataLake	157	START	1600371142548	1600371142548
REQUEST	139		request_1	1600371141749	1600371142567	OK	 
USER	AdvDevStudyDataLake	139	END	1600371141748	1600371142568
USER	AdvDevStudyDataLake	158	START	1600371142589	1600371142589
REQUEST	140		request_1	1600371141790	1600371142607	OK	 
USER	AdvDevStudyDataLake	140	END	1600371141789	1600371142608
USER	AdvDevStudyDataLake	159	START	1600371142629	1600371142629
USER	AdvDevStudyDataLake	160	START	1600371142679	1600371142679
USER	AdvDevStudyDataLake	161	START	1600371142719	1600371142719
REQUEST	141		request_1	1600371141839	1600371142724	OK	 
REQUEST	142		request_1	1600371141890	1600371142723	OK	 
USER	AdvDevStudyDataLake	142	END	1600371141889	1600371142724
USER	AdvDevStudyDataLake	141	END	1600371141838	1600371142724
REQUEST	143		request_1	1600371141930	1600371142729	OK	 
USER	AdvDevStudyDataLake	143	END	1600371141929	1600371142730
REQUEST	48		request_1	1600371137260	1600371142748	OK	 
USER	AdvDevStudyDataLake	48	END	1600371137259	1600371142749
USER	AdvDevStudyDataLake	162	START	1600371142759	1600371142759
REQUEST	52		request_1	1600371137493	1600371142795	OK	 
REQUEST	144		request_1	1600371141980	1600371142795	OK	 
USER	AdvDevStudyDataLake	52	END	1600371137492	1600371142796
USER	AdvDevStudyDataLake	144	END	1600371141980	1600371142796
USER	AdvDevStudyDataLake	163	START	1600371142798	1600371142798
USER	AdvDevStudyDataLake	164	START	1600371142840	1600371142840
REQUEST	121		request_1	1600371140930	1600371142845	OK	 
USER	AdvDevStudyDataLake	121	END	1600371140929	1600371142846
REQUEST	54		request_1	1600371137589	1600371142869	OK	 
USER	AdvDevStudyDataLake	54	END	1600371137588	1600371142870
REQUEST	49		request_1	1600371137321	1600371142880	OK	 
USER	AdvDevStudyDataLake	165	START	1600371142879	1600371142879
USER	AdvDevStudyDataLake	49	END	1600371137320	1600371142881
REQUEST	146		request_1	1600371142070	1600371142887	OK	 
USER	AdvDevStudyDataLake	146	END	1600371142070	1600371142888
REQUEST	56		request_1	1600371137700	1600371142895	OK	 
USER	AdvDevStudyDataLake	56	END	1600371137699	1600371142896
REQUEST	145		request_1	1600371142021	1600371142901	OK	 
REQUEST	51		request_1	1600371137440	1600371142901	OK	 
REQUEST	53		request_1	1600371137540	1600371142901	OK	 
USER	AdvDevStudyDataLake	51	END	1600371137439	1600371142902
USER	AdvDevStudyDataLake	53	END	1600371137539	1600371142902
USER	AdvDevStudyDataLake	145	END	1600371142021	1600371142902
REQUEST	147		request_1	1600371142109	1600371142908	OK	 
USER	AdvDevStudyDataLake	147	END	1600371142108	1600371142909
USER	AdvDevStudyDataLake	166	START	1600371142930	1600371142930
REQUEST	61		request_1	1600371137959	1600371142938	OK	 
USER	AdvDevStudyDataLake	61	END	1600371137958	1600371142939
USER	AdvDevStudyDataLake	167	START	1600371142968	1600371142968
REQUEST	149		request_1	1600371142199	1600371143002	OK	 
USER	AdvDevStudyDataLake	149	END	1600371142198	1600371143003
USER	AdvDevStudyDataLake	168	START	1600371143008	1600371143008
REQUEST	148		request_1	1600371142159	1600371143035	OK	 
USER	AdvDevStudyDataLake	148	END	1600371142158	1600371143036
USER	AdvDevStudyDataLake	169	START	1600371143049	1600371143049
REQUEST	60		request_1	1600371137910	1600371143058	OK	 
USER	AdvDevStudyDataLake	60	END	1600371137909	1600371143059
USER	AdvDevStudyDataLake	170	START	1600371143093	1600371143093
REQUEST	58		request_1	1600371137809	1600371143108	OK	 
REQUEST	57		request_1	1600371137751	1600371143109	OK	 
USER	AdvDevStudyDataLake	58	END	1600371137808	1600371143109
USER	AdvDevStudyDataLake	57	END	1600371137750	1600371143110
REQUEST	150		request_1	1600371142250	1600371143116	OK	 
USER	AdvDevStudyDataLake	150	END	1600371142250	1600371143118
REQUEST	151		request_1	1600371142289	1600371143124	OK	 
USER	AdvDevStudyDataLake	151	END	1600371142288	1600371143125
USER	AdvDevStudyDataLake	171	START	1600371143128	1600371143128
REQUEST	63		request_1	1600371138071	1600371143148	OK	 
USER	AdvDevStudyDataLake	63	END	1600371138070	1600371143149
USER	AdvDevStudyDataLake	172	START	1600371143181	1600371143181
REQUEST	152		request_1	1600371142338	1600371143197	OK	 
USER	AdvDevStudyDataLake	152	END	1600371142338	1600371143197
REQUEST	55		request_1	1600371137650	1600371143206	OK	 
USER	AdvDevStudyDataLake	55	END	1600371137649	1600371143207
USER	AdvDevStudyDataLake	173	START	1600371143218	1600371143218
REQUEST	153		request_1	1600371142389	1600371143228	OK	 
USER	AdvDevStudyDataLake	153	END	1600371142389	1600371143229
REQUEST	154		request_1	1600371142430	1600371143228	OK	 
USER	AdvDevStudyDataLake	154	END	1600371142429	1600371143229
